job_title,city,count,percent
734ec8e3979ef02b70e5c511e44f93b1Ps,Y232,1,100
734eceabc0c6285fc13682a5aeb0f55dUy,K115,1,100
734fdca2b4338733fc9c11903f14e264WH,B826,1,100
735029234db7a978cc1a0c7c576072e6th,N806,1,100
73505ab657a1b89da9575d02dadef4bakO,S959,1,100
73509ed12c5890a062ad3b81b5a7d560nk,P949,1,100
7350eaaacb53c833105f23fe9ec95e6eoY,V932,1,100
735107fa7e0395971ba4bfe37dc6a891Zv,Y633,1,100
7351406916764c9fabbf08cc12cb9e3esC,Y633,1,100
73516d6c7ada888b160525004f7bf3aamK,Y633,1,100
7351afc220f2e45ce4900cf8b4f7c015JR,Y495,1,100
735243ed6594c2797c0b9b59ebb24e64aM,F047,1,100
7352dd2b849da9777dceb5882a0670ebMM,R892,1,100
7352e65b23182ac3859173cd8abd8441Gh,O238,1,100
735338f0e3f26ce32f6a6879ceb24cb0xA,V449,1,100
7353abf9e7d05e96575c4075a69644fbNT,B455,1,100
73542b8cfef59cbd14c16a7e48e5977ckD,E416,1,100
7354625c91b12a97c9ec4b1a5f48217eXk,Y232,1,100
7354c76266e7eb3fff45b6f564a90432Ic,V932,1,100
73557119c4aa92d0715ab5e8066823aaOx,Y633,1,100
7355765f08c854c82c4fca2441a95c7eOa,B170,1,5
7355765f08c854c82c4fca2441a95c7eOa,F861,1,5
7355765f08c854c82c4fca2441a95c7eOa,R892,1,5
7355765f08c854c82c4fca2441a95c7eOa,S500,1,5
7355765f08c854c82c4fca2441a95c7eOa,W405,1,5
7355765f08c854c82c4fca2441a95c7eOa,X066,1,5
7355765f08c854c82c4fca2441a95c7eOa,Z824,1,5
73557fb685df7d1ca9528839ef355624uI,R892,1,100
73561b976a86bc234c23d8310d54a5c2Dv,V449,1,100
73562e52e716f6064e12718006609b3apL,Y633,1,100
735669af32b5433ca012d27db678a9c6qk,S959,1,100
735724129b3f4181765b8f9cbe64856fpL,N806,1,100
73578aa1922f529f945ac2d639c3c4d4jc,Y232,1,100
7357e97c142b0d1c67fd93dfc37901f7wl,D090,1,100
735823165df7da7c22bd715164381a69pT,P512,1,100
7358320bcf513f808fe1c78d1c7a891eaj,F047,1,100
73588124fa1040a0e9a55e72edf601d8Xn,S959,1,100
7358de2d7ded65e6159eb226be4cf339PD,V932,1,100
73590464e9f0c05362c84cb60783c7f2Wd,Y633,1,100
7359199fb4b592507bd37b89d307e952Dv,F379,1,100
735a11f9ee3d9f0d2f8389ab611b18efGW,S542,1,100
735a1c7746461ab7760d815626e77327Bh,F047,1,100
735b96b2029f55b4d434bd1e84df311dWc,Y528,1,100
735bbc9321d1a036b7dc2605bc3ca8fdnN,V449,1,100
735bf308d57e706a1f85af8fb7334121Js,O910,1,100
735d0bc3f517e2dfddceb6e316944038uR,V932,1,100
735d95d31cd0f1b9aa69ef7ad9165badiT,A155,1,100
735ee24f771ead70c67b9990df2b0729Ls,S542,1,100
735f666a6a9fa4ad2a73d965bc1109d5IH,F446,1,20
735f666a6a9fa4ad2a73d965bc1109d5IH,M120,1,20
735f666a6a9fa4ad2a73d965bc1109d5IH,O776,1,20
735f666a6a9fa4ad2a73d965bc1109d5IH,S764,1,20
735f666a6a9fa4ad2a73d965bc1109d5IH,S959,1,20
735f9074f848464cb2fdab3b4f285ca1gg,P949,1,50
735f9074f848464cb2fdab3b4f285ca1gg,Y232,1,50
735f9b6d85bc7c2dbb474951ff129a8azr,B170,1,25
735f9b6d85bc7c2dbb474951ff129a8azr,R892,1,25
73603ffedaa97dfc6b4732a5649ee471dX,V932,1,100
736046dd0323d512f109c17a548eb827ec,J565,1,100
73609519afb032efc4bfc70025a1d30dcW,Y784,1,100
7360f2c4cd062052f398cc5bcb7e823end,Y633,1,100
7361077b16d29a22e1799ec0ff0e5deeIf,Y633,1,100
73610dcb13be6005506aa0ab50c6deeebM,Z087,1,100
7361208fe0335778980b9e47fe86fb3aqn,E174,1,100
7361276f39514ea61787200538045aa0aA,O198,1,16.67
7361276f39514ea61787200538045aa0aA,S959,1,16.67
736137a842b8ef9a2bf1f360fc80dda6No,H574,1,100
73614b31879c18bfffec9e876bf711baNo,S542,1,50
73614b31879c18bfffec9e876bf711baNo,W396,1,50
73616c2df7d57628995dfc29464d9f1eoX,F379,1,100
7361a55077ac4383c2c8cfda1111c0cdYl,B170,1,2.56
7361a55077ac4383c2c8cfda1111c0cdYl,O198,1,2.56
7361a55077ac4383c2c8cfda1111c0cdYl,R892,1,2.56
7361a55077ac4383c2c8cfda1111c0cdYl,S959,1,2.56
7362bca4fe2d403a448b570b4baf7599wE,S542,1,100
736359cbdcf4f59371e8d88fc6c03d50Xp,C180,1,100
7363f6df9770cb79725210a96c807a79vg,F379,1,100
736430d2b264a86babfe58c6f4b31647vY,N806,1,100
736530dce40d468f7c730decfac8ac20Eq,B455,1,7.69
736530dce40d468f7c730decfac8ac20Eq,F106,1,7.69
736530dce40d468f7c730decfac8ac20Eq,G129,1,7.69
736530dce40d468f7c730decfac8ac20Eq,K115,1,7.69
736530dce40d468f7c730decfac8ac20Eq,N430,1,7.69
736530dce40d468f7c730decfac8ac20Eq,R646,1,7.69
736530dce40d468f7c730decfac8ac20Eq,S959,1,7.69
736530dce40d468f7c730decfac8ac20Eq,V449,1,7.69
736530dce40d468f7c730decfac8ac20Eq,Y633,1,7.69
736531f6bd210eca9552017165d3b3a1Zu,O198,1,100
7365ea0d8d73e36886bd223f1ba68b4fmF,H574,1,100
736706e47c268f3dba30be25428a0a9eTC,R892,1,100
7367326a60612c85fae6a814ee32d94cJz,R892,1,100
73678a0de5882623d241b9ada1a09e84tT,S959,1,100
7367d277196a9091143b42c7148cb672eE,O198,1,100
7367def6325c652efa5d513df75598a7HB,V932,1,100
73685c39b468581c7837d73c060bbdb6Cs,V932,1,100
73688ce1d36859e1daada18fc0aa95ddKK,P949,1,100
7369766a625f235572d8af4871c18c86Fr,R892,1,16.67
7369766a625f235572d8af4871c18c86Fr,V932,1,16.67
7369c996600d34f7f4bc6a569054d403xg,Y232,1,100
7369d4ff18469f0a346af8bf103d81b3ld,N806,1,100
7369f5ff2daf32e37ea5c1cc7d0119b3TS,V449,1,100
736a29420a90abd67a84a681cd05c972aV,L623,1,100
736a2d087fed2d5d018fd05d73713aefVU,F379,1,100
736a3abd69e74d7161220b178e32883enD,F047,1,100
736a57a4bd741c15a5a7ac082f297498OP,Y232,1,100
736adad27ac5317a7641a17c307ab6e0VT,K389,1,100
736b2f3f3e2f034dac4da597bc9cff56lW,T739,1,100
736b751eabfa3b76b3072cd74817c8a9CE,B170,1,11.11
736b751eabfa3b76b3072cd74817c8a9CE,F047,1,11.11
736bcd0887ecca8ba367714aa5651f97gq,F379,1,100
736c229eb487bfec25b75f79292290c7CE,S959,1,100
736c5db6810fb1c654788d04063e719cKU,E027,1,100
736c75f219e5df3ec5cbd6a37afe6595Wr,F379,1,33.33
736c75f219e5df3ec5cbd6a37afe6595Wr,N806,1,33.33
736c75f219e5df3ec5cbd6a37afe6595Wr,S959,1,33.33
736d4bd6177fae444303cea890f8d10atq,Y232,1,100
736d6efe414098c20c08e9c1109a8427Un,J879,1,100
736df953a7b0d5b7fbe57060c0fca0b9UN,S959,1,100
736e263befe8839e23d4459c0664a155xD,Y232,1,100
736e7b2d6603936e13277d8af159babeEw,F047,1,50
736e7b2d6603936e13277d8af159babeEw,Y232,1,50
736f1a783b3d125a6a9713ee42ffaa79ss,N780,1,100
736f26643f5f20f1a9f7fad40647f36cAl,F047,1,100
736f6e0ab5010ad4c5a911e7132d339cHE,A181,1,100
7371144e84b863da156d6a07b108265fRR,R230,1,100
737188047e0cb1570f1daf3125248211tu,R892,1,100
737193197145f422886eaf323184d65dfH,S542,1,100
73723bcdbbdf2e7e82467b117937235cAw,V339,1,100
7372821799a35e681500012c02d25fabtw,F047,1,100
7372824cde8658b0aab6f000502e0e1cwA,Y232,1,100
73736314afb256f158e675d790946293xy,F379,1,12.5
73736314afb256f158e675d790946293xy,V932,1,12.5
73737bc45840ecd1918affd88711bbe9tQ,V449,1,100
7373f5a32ea68594424e7a25780ba313DP,Q828,1,100
7374aa70f467c754d1c1a4df95e7899fqB,Y633,1,100
7374da134a4e84acd4367102f8b38d76Bf,Y034,1,100
7374fc0fe17f534220e359d52fb574c1za,K115,1,100
737509f1c5dfd419826da0cb1d54eb72cV,O641,1,100
737563333e31df417d68fc13a0f52981Xh,P773,1,100
7375c00011ae35f4d176700d9181e3daaf,Y633,1,100
73762a2edac751f58c946e9af2596ef8hG,V449,1,100
73764682a91e2d5664f0746c615905d3EK,Z581,1,100
73767c6f5c11373a39dafc50e932594eAa,B170,1,100
73768950c9c0acc036b6cd6672db4bfctz,U072,1,100
73772508aec884b6dd30ac1e23fff4c1Dj,F379,1,5.88
73772508aec884b6dd30ac1e23fff4c1Dj,I345,1,5.88
73772508aec884b6dd30ac1e23fff4c1Dj,O198,1,5.88
73772508aec884b6dd30ac1e23fff4c1Dj,O576,1,5.88
73772508aec884b6dd30ac1e23fff4c1Dj,Q531,1,5.88
73772508aec884b6dd30ac1e23fff4c1Dj,S542,1,5.88
73772508aec884b6dd30ac1e23fff4c1Dj,V932,1,5.88
73772508aec884b6dd30ac1e23fff4c1Dj,W665,1,5.88
73772508aec884b6dd30ac1e23fff4c1Dj,Y232,1,5.88
7377376100c3d28674de63ac9e3b695aWP,N806,1,100
7377bce9c1a2f9e9db1220f5fbc0e920EF,F379,1,100
7377bdee5646f94a72e2086347d8f7cesN,K115,1,100
7377bdfa896809a92c3714927e1e9e95Xh,V932,1,100
73784d6d31e7e5babebc7b45615f6a3cHt,N377,1,100
73784fc58812cbc83acb0c44870e6210Cv,D051,1,100
737900d69d52ef2b091ee8e29c0e26ddEz,F047,1,33.33
737900d69d52ef2b091ee8e29c0e26ddEz,O198,1,33.33
737900d69d52ef2b091ee8e29c0e26ddEz,R892,1,33.33
73795ab5485aa4b838ea367fc67deccdbJ,F047,1,33.33
73795ab5485aa4b838ea367fc67deccdbJ,S959,1,33.33
73795ab5485aa4b838ea367fc67deccdbJ,V932,1,33.33
737985a5a881d070104809bf7b2cd13eza,R892,1,100
73799f923a97c16dfaaba9939adab0e7WG,V932,1,100
7379f00fb3e5613208508f5fcf85a999dB,Y633,1,100
7379fa267f98e9d084c9a2bdd86c08adbu,O198,1,100
737a4f8cf85771bd313ae332ba187c85SK,R892,1,100
737a9c128f24eac43e1cd8332b81e355ed,A717,1,2.22
737a9c128f24eac43e1cd8332b81e355ed,B826,1,2.22
737a9c128f24eac43e1cd8332b81e355ed,E072,1,2.22
737a9c128f24eac43e1cd8332b81e355ed,E174,1,2.22
737a9c128f24eac43e1cd8332b81e355ed,E727,1,2.22
737a9c128f24eac43e1cd8332b81e355ed,G065,1,2.22
737a9c128f24eac43e1cd8332b81e355ed,G129,1,2.22
737a9c128f24eac43e1cd8332b81e355ed,H187,1,2.22
737a9c128f24eac43e1cd8332b81e355ed,H574,1,2.22
737a9c128f24eac43e1cd8332b81e355ed,H879,1,2.22
737a9c128f24eac43e1cd8332b81e355ed,H913,1,2.22
737a9c128f24eac43e1cd8332b81e355ed,J037,1,2.22
737a9c128f24eac43e1cd8332b81e355ed,J565,1,2.22
737a9c128f24eac43e1cd8332b81e355ed,J884,1,2.22
737a9c128f24eac43e1cd8332b81e355ed,K132,1,2.22
737a9c128f24eac43e1cd8332b81e355ed,K571,1,2.22
737a9c128f24eac43e1cd8332b81e355ed,L504,1,2.22
737a9c128f24eac43e1cd8332b81e355ed,M108,1,2.22
737a9c128f24eac43e1cd8332b81e355ed,M857,1,2.22
737a9c128f24eac43e1cd8332b81e355ed,N377,1,2.22
737a9c128f24eac43e1cd8332b81e355ed,N737,1,2.22
737a9c128f24eac43e1cd8332b81e355ed,N806,1,2.22
737a9c128f24eac43e1cd8332b81e355ed,O344,1,2.22
737a9c128f24eac43e1cd8332b81e355ed,O482,1,2.22
737a9c128f24eac43e1cd8332b81e355ed,O910,1,2.22
737a9c128f24eac43e1cd8332b81e355ed,P050,1,2.22
737a9c128f24eac43e1cd8332b81e355ed,P353,1,2.22
737a9c128f24eac43e1cd8332b81e355ed,P772,1,2.22
737a9c128f24eac43e1cd8332b81e355ed,Q163,1,2.22
737a9c128f24eac43e1cd8332b81e355ed,R230,1,2.22
737a9c128f24eac43e1cd8332b81e355ed,R494,1,2.22
737a9c128f24eac43e1cd8332b81e355ed,R988,1,2.22
737a9c128f24eac43e1cd8332b81e355ed,S655,1,2.22
737a9c128f24eac43e1cd8332b81e355ed,S732,1,2.22
737a9c128f24eac43e1cd8332b81e355ed,T818,1,2.22
737a9c128f24eac43e1cd8332b81e355ed,U289,1,2.22
737a9c128f24eac43e1cd8332b81e355ed,U947,1,2.22
737a9c128f24eac43e1cd8332b81e355ed,V625,1,2.22
737a9c128f24eac43e1cd8332b81e355ed,Y531,1,2.22
737a9c128f24eac43e1cd8332b81e355ed,Y532,1,2.22
737a9c128f24eac43e1cd8332b81e355ed,Y633,1,2.22
737a9c128f24eac43e1cd8332b81e355ed,Y784,1,2.22
737a9c128f24eac43e1cd8332b81e355ed,Z490,1,2.22
737b89007f07bedcdf682891288163edtD,F047,1,100
737c659e3fea610120012f97b4652564Ds,P949,1,100
737ce92bb18103b29d9cbc9c727b20cccf,A181,1,100
737dfe45ff9e9dede830c30c3584a626Vq,K115,1,100
737e0da82bbbb0781132dc1720a9c6d2Oc,S959,1,100
737fa1e55a285ea8b3931a772fcf87c0MM,R230,1,100
737fc6a2acc12543a5d458af7c9df9d8FY,P949,1,100
737ff1b540a37cd2cb34a4cbd51ae6bdDk,T766,1,100
7380149f7d51db6e7fd9374b63d6c8e0bg,S542,1,100
738061a5edd5406d334dd4128582a9cfLu,O198,1,100
7380fa75a824cf8d2e14648c8d1242efVM,B170,1,33.33
7380fa75a824cf8d2e14648c8d1242efVM,P949,1,33.33
7380fa75a824cf8d2e14648c8d1242efVM,V449,1,33.33
73817dffff09e4d42aef0f491ab08b00mm,P773,1,100
7381f1d8e0cf46cbdbfdc678758352fcjv,R892,1,100
7382da9591490f1ccbe73bb357f55ad5le,F047,1,33.33
7382da9591490f1ccbe73bb357f55ad5le,V932,1,33.33
7382da9591490f1ccbe73bb357f55ad5le,Y633,1,33.33
7383aec53b85930d12e24b51588fb315uC,O198,1,100
7383db2485c9dbb0fcf7f0854b70e9e5MK,F047,1,100
73840911cd8bb174e40de1389d1ae687kd,F379,1,100
73847ecd7463c3fc7c136579baf70d54MC,Y633,1,100
73848eb166cb61c7764929ddceab1961um,V932,1,100
7384eafb235bfe45b568c8a68428c43dIv,K115,1,100
73851828596ba78b35f50e5d547cca26Ct,K115,1,100
73858699c981607c1633aecd75f5cf29fJ,V339,1,100
738729e82221f7622b4cab37b353f7c8Vq,V449,1,100
738797b31542cf5413f7a24ef661158eta,E956,1,4.55
738797b31542cf5413f7a24ef661158eta,K115,1,4.55
738797b31542cf5413f7a24ef661158eta,L122,1,4.55
738797b31542cf5413f7a24ef661158eta,M108,1,4.55
738797b31542cf5413f7a24ef661158eta,M585,1,4.55
738797b31542cf5413f7a24ef661158eta,P713,1,4.55
738797b31542cf5413f7a24ef661158eta,Q828,1,4.55
738797b31542cf5413f7a24ef661158eta,U125,1,4.55
738797b31542cf5413f7a24ef661158eta,U585,1,4.55
73879a50508ce2cc043ebfc05163f332Gk,N806,1,100
7387be1577c90757858c1a02577b8b7eCv,S959,1,100
7387eeefc48234adc2f632018bb1baedJO,B170,1,100
738824a97eaf8caad5b579fb405db452Ts,V932,1,100
7388c152974aebf80824af24fc51aa59vl,P949,1,100
7388ed45ab14b587eb549f4a0462c2a0kO,F047,1,100
7389c04385acb3287742c88bb7e091a9nG,S959,1,100
7389fbecb12a2cb54245cad4fff7da49ST,Y232,1,100
738ac4fa1be9e73e9452d8e1d52901f7IO,F047,1,100
738b0f3df00c52319b25b9d39af9c139GG,S959,1,100
738b3f3f08c6869cfc10bdeb7b71d7f6oP,K227,1,100
738bae988852f08b5fb61dbda835426ctn,G065,1,100
738c3161746e9ba90f22b34fd6574842mD,Y232,1,100
738c4567459f9b4806e84ae46cb6abb7vq,O198,1,100
738c8208571f778e2e486023db3800famg,F379,1,100
738ccea3249b5658e4c71f6cfb3cd0c4dK,S959,1,100
738d0db3a0a0cd72dda5630a0bb44faeve,V449,1,100
738d89a9f9b068e6d73efe08a5e2ad41dO,J309,1,100
738d8b81c3240763fb296352e9dabe27vc,K115,1,100
738daf18e41893cb488344f551681777BW,P949,1,100
738e0cd89e05863c9934d7451a0d31a9Sy,I485,1,11.11
738e0cd89e05863c9934d7451a0d31a9Sy,K641,1,11.11
738e0cd89e05863c9934d7451a0d31a9Sy,M066,1,11.11
738e0cd89e05863c9934d7451a0d31a9Sy,O198,1,11.11
738e0cd89e05863c9934d7451a0d31a9Sy,O344,1,11.11
738e0cd89e05863c9934d7451a0d31a9Sy,V339,1,11.11
738e0cd89e05863c9934d7451a0d31a9Sy,V932,1,11.11
738e0cd89e05863c9934d7451a0d31a9Sy,X916,1,11.11
738e0cd89e05863c9934d7451a0d31a9Sy,Y633,1,11.11
738ed976cb034ec0c8fc2e17df58db35lr,O198,1,100
738f23fdbcd27a097edeb4842bed7ee2xl,Y232,1,100
738fe70f1bf63344a10e529f080e4ceanU,O198,1,100
73904ab907b69aa2b861882df2842932Wn,S959,1,100
739097b4b527c5235fb46649a2a058e1DZ,F047,1,100
73909e26c32e93f66cc206567abdf4cdIs,V932,1,100
7391899fdb1a3b9bf6ea3d21be0e8775nO,V932,1,100
739310e782b9900a228160dfe92e8e7fGe,B170,1,100
73935947b8fc023163e35c2877d59373He,O198,1,100
7393b4e74844d802da88e76b1ed17133qW,Y232,1,100
7394f926b25acaa2096a182e7277a581Is,V449,1,100
73950aa1f9d9a429bb95608ffa945defcN,V932,1,100
73959aac6995bdc49bc44b929efa6ca5Rm,B170,1,100
7395b5dd8cc7bfef189f73ae8705adcbrc,Y232,1,100
739644df2ae251190773b1799fc08114qx,Y633,1,100
73965eae8690cb03a2dfb1efb3ceac73fi,D881,1,100
7396d235588a3180d4f200a34cdb997fjJ,Y232,1,100
7396d887bd4aaace10ff0f5f70f581c1js,S959,1,100
7396d9abba57410108448f47079641feCk,B170,1,6.25
7396d9abba57410108448f47079641feCk,F047,1,6.25
7396d9abba57410108448f47079641feCk,N806,1,6.25
7396d9abba57410108448f47079641feCk,P949,1,6.25
739722bb1a55d0ccc24ffad9c7dc78fdkV,R892,1,100
7397efceb2c6cb6c9d6e95f2dc180456cG,B170,1,100
7398a799b3295e3331fb0662113a78a3GE,K115,1,100
7399126da8bcda7d514d686357b0b738FV,V932,1,100
73994c5124276d2c1018e44d1d626d9beh,K115,1,100
73995ca462572b6dc9b8a78066baabb6xM,V932,1,100
7399ce5fce2123d8fa0db0872d7f221cag,S542,1,100
739a18c92967210ad3b079235f5c0798Ul,H442,1,100
739a3f8d2eb70745b525b49c2e4ad796OS,Y232,1,100
739a8074a9a18c350905ba7685422c0bSz,S668,1,100
739c5505221c444f6ef4088506958f16fQ,V932,1,100
739c68d57aef1808a6fb6dcfe97cc460Yh,K115,1,100
739c86395e5e43d77bcc5dacecc1a94bmY,F047,1,100
739cf8736ad96332ad4ca7b846e53091um,S959,1,50
739cf8736ad96332ad4ca7b846e53091um,V932,1,50
739d63f10632b4a6b7a6b130c3d595fdPW,F379,1,100
739da84ada6e4c6c55b96263106ee87dAB,F047,1,100
739ddab68c7a1f1f03029a8a3090413dJG,D767,1,100
739deaeacfdccfba139e67af3b3eb248LB,B170,1,100
739ded445ef0f8b620ac717ced7dad0dfZ,O198,1,100
739e5a7809c77697a87e94443ecb922djK,Y232,1,100
739e88e98600598f68cff19f6b156b55EN,R892,1,100
739eefa85d5412a22484f1fe3ccf3895BK,P711,1,100
739f42d23e30f8c40451e72109d37e6ePL,Y232,1,33.33
739f83f53d492d8ae2d5cb33fb17a07edW,S959,1,100
739fa84d0669a64fb9748916f26b03c2Zo,Z731,1,100
739fb6124bc0cab9332015d42ff71673Tm,K115,1,33.33
73a050279ebdbeb591e73e5612ac6889NT,G575,1,100
73a186fc6563a9743a69452884a78d63Ke,R892,1,100
73a24af210096f8153ecbad98bbebaeezA,O198,1,100
73a314a381c3164391390f0affef17eebk,V932,1,100
73a3d47ee6b184c46afd7d32d4aba641bk,R892,1,100
73a420a39d3779ab1f9297a35282b04cDw,E333,1,100
73a4281c7731b160c5a9026a5908274bcI,V449,1,100
73a43682a9bb6dbc1e4ae6c6cec450c5uH,K115,1,11.11
73a43682a9bb6dbc1e4ae6c6cec450c5uH,N806,1,11.11
73a43682a9bb6dbc1e4ae6c6cec450c5uH,R892,1,11.11
73a43682a9bb6dbc1e4ae6c6cec450c5uH,S959,1,11.11
73a43682a9bb6dbc1e4ae6c6cec450c5uH,V449,1,11.11
73a475e525d645b29622fcf757aab420Qj,P949,1,100
73a5f69d2f3e4a9116572fc00688ef9fBp,V449,1,100
73a642c9dafafd1380790326c5700d4axa,F379,1,8.33
73a642c9dafafd1380790326c5700d4axa,K115,1,8.33
73a6a7d0219cf278ea115b00fee80540uh,F379,1,100
73a6b19d0b5a94e16e090166cbb510bcrj,B170,1,100
73a6b2c30b5c44ce58a4b6b15ed4dad0bd,N806,1,100
73a6cbbb7737207d5f80955b085e01c2cs,B170,1,100
73a6eb9218b34e64acaa657ca0cc5916rK,Y633,1,100
73a72c45db27b943cad5cc87a6544d0fvC,F047,1,100
73a754dea41bd3282c871246d24edb17Gn,Y633,1,100
73a766866d17bc9cba20d2cbce42f2f2UV,O198,1,100
73a7ef85c7140706e702cc3de7ead511gP,Y633,1,100
73a8740865512c7f30c325ea78633639Xc,Y531,1,100
73a90a1f4f54f0fd8572867443804645lG,O145,1,100
73a990f876aa95a2674e453542fe4d11Ol,S959,1,100
73a9f6f76f13c77e7bd1f331e9b899eeyC,W029,1,100
73aa5a7aa03090dc7fb868b2e82282adNl,D899,1,50
73aa5a7aa03090dc7fb868b2e82282adNl,J130,1,50
73aaaa1c0610ba62a9d5664520a1685fOH,Y633,1,100
73aadafa3d0eef1309f72e88c35723d5sJ,K115,1,50
73aadafa3d0eef1309f72e88c35723d5sJ,Y232,1,50
73ab3d2c7155e16fdd27c98648a7fa68ef,Y232,1,100
73ab56d39334438c8d3c5ce51073030fQQ,W396,1,100
73ab855a83c1beb01cdb28337195560eTt,K115,1,100
73aba453708d08fe75fa065dc4ec9645pe,Y633,1,100
73abc7709c8a6bf360d8802bfc9ef0fbgt,D090,1,100
73ac52c89dc06a58496235ae044199acsI,S542,1,100
73ad90a940ac45ea9a1a4f5f93a95972EU,B170,1,100
73ad9323af8b37d6d591d14249d06720sP,I282,1,33.33
73adcf6154a9c62075acdf5b1732b230wn,N806,1,100
73af17a24118af15ff18ed541fc29901qo,V449,1,100
73b023ac63c290fd2bd511b3948b1fa2FE,P193,1,100
73b094de435add05766526fe4a4e64baKU,N386,1,100
73b0d6681a7183e7746effa2c323cc1bPq,F047,1,100
73b0e38119b1dcaa26e2add0defc6be4RM,S959,1,100
73b0ece60609685df1a0b3a7a37bc567WZ,Z182,1,100
73b1c858507887a8c266f834937d79d7gA,K816,1,100
73b1f9473c40e61987cae7a9efa1cfd7ot,R892,1,100
73b389cd382c737fd185326800e2b108It,E551,1,100
73b397692303be0acd5aaf2a5a4995daYA,K115,1,100
73b3ee8c38ee18426a8ed4057fc63c09dQ,N806,1,100
73b4480071565852350294019a68f1ebVo,S650,1,100
73b47dd32d8689e625b98d6a093e3858ux,A861,1,33.33
73b47dd32d8689e625b98d6a093e3858ux,B170,1,33.33
73b47dd32d8689e625b98d6a093e3858ux,Y232,1,33.33
73b5523f45f0bb9de261e3faef00e473xn,F379,1,100
73b573a3554bcd5ea22b4a265b5027d8iM,R892,1,100
73b62f99589c31f83a7af4436ec61b0aBn,O198,1,100
73b6de3251abe646cbad07175a13460aen,F379,1,100
73b71f6f28e7e36d91cd95286bf43a1esJ,Y232,1,100
73b7a0546c4e7696951d90afb2643ffeFe,P711,1,100
73b85099ffee75a8b8a76b9a4817b3a5mM,V449,1,100
73b8be78c363aca55e24f998005a835aCj,R892,1,100
73b96f5897908aafbfafeca36446a571XN,M060,1,100
73b9c1b13575a6ba2bc71b12addf25b1sq,S959,1,100
73ba2da459e1a271ac6798ab5c3a67adBw,O198,1,100
73ba6b0024c5378ad2112a5151a15345Lp,N806,1,100
73bb1bc3cb47351d5f88828cc5638596zv,O198,1,50
73bb1bc3cb47351d5f88828cc5638596zv,Y633,1,50
73bbd6d34db1abb223c0f0b8651319e8uF,N806,1,100
73bbe9cedf8d15c316c8486161dd5c0fxK,K115,1,50
73bbe9cedf8d15c316c8486161dd5c0fxK,Y633,1,50
73bc63e45704cb7ddf9728d24a675869mG,F047,1,100
73bc898910e340a5ab4cc7df6c1f0cddSx,P949,1,100
73bd081d0b5c1d92d05895fafb6614c1NZ,V449,1,100
73bd46852c7018aa8ec846b6ef62bf78sC,R892,1,100
73be08f3f086a793653cf7733c451e5aBG,N806,1,100
73be27485576e618e746a73543e66f18XD,H166,1,100
73bf38055bae60ddb9bb7e31b15ae227aI,V449,1,100
73bf453ee4eb8fd955cf0042ea5cba66lf,Z347,1,100
73c00dbe832f7b1cf445e189821432d1JH,F047,1,100
73c01447da5cf9a4c05f22d9fb7e74f1aq,F379,1,50
73c01447da5cf9a4c05f22d9fb7e74f1aq,P949,1,50
73c0709cc351fc1ba635ba8eaccd5467ku,V932,1,100
73c13ed869ef87d8190eda3dc54fc3a2Ym,R892,1,100
73c14399bb4af5e1c27dba16cae4d550sY,B170,1,50
73c14399bb4af5e1c27dba16cae4d550sY,V449,1,50
73c17c823a0b81fa10d2649b3693cd12AC,N430,1,100
73c2344dbe3babbf7b256c19f0923e2ezz,B369,1,5
73c2344dbe3babbf7b256c19f0923e2ezz,C354,1,5
73c2344dbe3babbf7b256c19f0923e2ezz,H800,1,5
73c2344dbe3babbf7b256c19f0923e2ezz,J037,1,5
73c2344dbe3babbf7b256c19f0923e2ezz,M585,1,5
73c2344dbe3babbf7b256c19f0923e2ezz,S959,1,5
73c2344dbe3babbf7b256c19f0923e2ezz,T739,1,5
73c2344dbe3babbf7b256c19f0923e2ezz,V449,1,5
73c2344dbe3babbf7b256c19f0923e2ezz,W055,1,5
73c2390f1d5b40a9acf064c0605f107fJf,S542,1,100
73c2476463b0ffe8b7be693d178e280abZ,K535,1,6.25
73c2476463b0ffe8b7be693d178e280abZ,R892,1,6.25
73c2476463b0ffe8b7be693d178e280abZ,V403,1,6.25
73c2476463b0ffe8b7be693d178e280abZ,V449,1,6.25
73c2be35d5f6b606e3f676a25b99b80dim,K115,1,100
73c30351f86a15b3ed9cb282df4b358cAP,B873,1,100
73c37bac834fd7dbbde08d74a9934e15uG,L599,1,100
73c3de298ed4f22356713ae555cb1830lx,F379,1,100
73c471c5b28a81d17c5b72dc0e1c350dYw,V449,1,100
73c4cb753972854f3ecec59da84fca3dqV,C023,1,100
73c524ce864dfca2407165164f0b841fRq,V932,1,100
73c5926b2613e74afe8d71a0080d0eaawF,P949,1,100
73c622844e98b86e1f0422f082e86d9ciB,S542,1,100
73c626832a26f242dcf0dd0348bcd0d1NU,V449,1,100
73c75d2388d4444d187c1725307f657cFn,O525,1,100
73c7e10cd2b06893417ad9951be2f8e9sj,Y232,1,100
73c7f3785912b0ce97d5abcb19469c11rH,F047,1,100
73c8763537abc8d6977f6b1a583ddbd3lu,Y633,1,100
73c99353eb2a8ad81e5875a84c193f0bCi,S542,1,100
73c9f3f61647cae19240a4df3aa23e75OA,F379,1,100
73ca69318b2173f92e5e2305a4bd1c08Zz,V726,1,50
73ca69318b2173f92e5e2305a4bd1c08Zz,Z581,1,50
