job_title,job_avg_experience_rank,job_experience_threshold,job_avg_education_rank,job_education_threshold,job_comprehensive_threshold,job_hot_count
83d7d6c82d4c71598e71fa2b70d76b31Bq,7.0,7.0,9.0,7.5,7.25,1
bb2b8e8e56fe50aab60e0fbccdeb615cfZ,7.0,7.0,9.0,7.5,7.25,1
bb293e1606ff1fbccd19f42a832d9444zs,7.0,7.0,9.0,7.5,7.25,1
bb2579df5c7a41eb837663531f1bc8c5ww,7.0,7.0,9.0,7.5,7.25,1
38d7faab1461bd22107747893e9ab56fWD,7.0,7.0,9.0,7.5,7.25,1
bb20133a2b0af33b52aa67e2d5da5996na,7.0,7.0,9.0,7.5,7.25,1
0732bb56ba44c8007788ec82ea90493fAF,7.0,7.0,9.0,7.5,7.25,1
f62670838c0039dba80c19c4fbe32c75Np,7.0,7.0,9.0,7.5,7.25,1
f624d4c172907cedd3c809612fac7148LZ,7.0,7.0,9.0,7.5,7.25,1
f62433555d3b2a751e4fa46963e2acb4Nt,7.0,7.0,9.0,7.5,7.25,1
144d3a71c6b7ae6c7ff22f2ab2f7ad69WD,7.0,7.0,9.0,7.5,7.25,1
993f61a05ead3a7f08612b9fa2691d98So,7.0,7.0,9.0,7.5,7.25,1
47ce1ba967b6d0e4cb3e4c876662da5aQg,7.0,7.0,9.0,7.5,7.25,1
47ccaf28f2071a915a3c3fb18d3baed6ka,7.0,7.0,9.0,7.5,7.25,1
a32626dd0bbcf90f22b90f9eb12d228bNw,7.0,7.0,9.0,7.5,7.25,1
83d2dc52d308ed1bf45ffcb4d4fe1fd5UH,7.0,7.0,9.0,7.5,7.25,1
5bb8c2ca84a004e24bf8c75c12216af6Jz,7.0,7.0,9.0,7.5,7.25,1
83d17ce31f5a5a5060b5cc9bb0d5db32yQ,7.0,7.0,9.0,7.5,7.25,1
83ccf4dc5f884a1bd91f2df63b17b1ffCh,7.0,7.0,9.0,7.5,7.25,1
bb30d82b69e289dca15f1e3a7f3862feWx,7.0,7.0,9.0,7.5,7.25,1
bb2c3c631a5a178be6a7e8236fc775f6Mb,7.0,7.0,9.0,7.5,7.25,1
e042702310b3c6115472183ad400b366Jr,7.0,7.0,9.0,7.5,7.25,1
21e83f87b05a368082993efd5c6d9637Bl,7.0,7.0,9.0,7.5,7.25,1
e03d7b44030217563f5e614c2c804604mF,7.0,7.0,9.0,7.5,7.25,1
bb3b65f99a68722f059abe75404e58bcQa,7.0,7.0,9.0,7.5,7.25,1
bb3a9cebfa3357c8e0f8e2e761021fcdlG,7.0,7.0,9.0,7.5,7.25,1
073230ca29e4d898b2456c406c4d0073xV,7.0,7.0,9.0,7.5,7.25,1
83e2f7c6c6b48850976267bd052dbbe3gT,7.0,7.0,9.0,7.5,7.25,1
83e2ce5f8eeea550f78e6db635c28bd6SX,7.0,7.0,9.0,7.5,7.25,1
5bacf59937a5d424c40828c892f9aa41wZ,7.0,7.0,9.0,7.5,7.25,1
83dc880c38ed88a0e37f2cd950d0731dYe,7.0,7.0,9.0,7.5,7.25,1
38c7d0445751311f25e1ae3aef4777afnz,7.0,7.0,9.0,7.5,7.25,1
bb39ff21323271f66151cdb900a44911lO,7.0,7.0,9.0,7.5,7.25,1
bb32573e20c1c1b9e334e2e2f696d695Kc,7.0,7.0,9.0,7.5,7.25,1
f62c52f3d0222b0c4e66b59516920022PB,7.0,7.0,9.0,7.5,7.25,1
14437adf01ce7309f3fadc98ab12fe8eLT,7.0,7.0,9.0,7.5,7.25,1
1441ec913dcd92174d5b7ae8c74490c4En,7.0,7.0,9.0,7.5,7.25,1
1441466054bb83c2573f689dac55d2f8aU,7.0,7.0,9.0,7.5,7.25,1
f628bc85ecf53310fa86551dc45f89d6bM,7.0,7.0,9.0,7.5,7.25,1
bb3dfc8bb3ae37d07fb4e9153368186cjM,7.0,7.0,9.0,7.5,7.25,1
bb3d1be67d88d9ae3d5a2548ced0d77atx,7.0,7.0,9.0,7.5,7.25,1
e035d638a0265c5eadd97e86d82aa8edUW,7.0,7.0,9.0,7.5,7.25,1
21ee3c4c80523133ceda1b941f143e2bsH,7.0,7.0,9.0,7.5,7.25,1
f6269be610c79881a50e77b1b77e0a8fTH,7.0,7.0,9.0,7.5,7.25,1
bb17249b7b524ecccd5f1cb244934648Bb,7.0,7.0,9.0,7.5,7.25,1
bb0bbfbeff81f70fd5b34cd9d9e9d13dkM,7.0,7.0,9.0,7.5,7.25,1
83d4f2cfd3513c4ad57b339a7ed5a5d4fC,7.0,7.0,9.0,7.5,7.25,1
e033da84844f7f21a770f89e8acb1a7ehF,7.0,7.0,9.0,7.5,7.25,1
e02e8106ee10abc90cb50b8f62fb8281EV,7.0,7.0,9.0,7.5,7.25,1
21f75a1b17532ede993174275b732c9cPY,7.0,7.0,9.0,7.5,7.25,1
83cacc7629ad96fb91df60a149266dd2Sd,7.0,7.0,9.0,7.5,7.25,1
5bc021b475db8866487a09fd9233e4a4qV,7.0,7.0,9.0,7.5,7.25,1
83c6d47daa65a5002ab4f95e2818df31ls,7.0,7.0,9.0,7.5,7.25,1
83c4fb51e42530bfea786941f2e15ea7dB,7.0,7.0,9.0,7.5,7.25,1
83c3664a540d947a87e08c1ca657ecbaYx,7.0,7.0,9.0,7.5,7.25,1
83bf81c13f848c72528140cd971214b6Pn,7.0,7.0,9.0,7.5,7.25,1
21f4d83795fc4238aabc7a68c0e868d7Cx,7.0,7.0,9.0,7.5,7.25,1
21f2d079885a6fd0f159c309493e24adxN,7.0,7.0,9.0,7.5,7.25,1
0400a66f0391282d61dd7b2d2bef8245pP,7.0,7.0,9.0,7.5,7.25,1
03ff3963fa9728367636c9a798d08f55Uj,7.0,7.0,9.0,7.5,7.25,1
bb47ef6a8e18e6b004b8286be524afb8GZ,7.0,7.0,9.0,7.5,7.25,1
bb413582951b11fb097757bd7c7eb472Oz,7.0,7.0,9.0,7.5,7.25,1
38c7e45e1c9dd76b5c72b2f0b95da7d4Xg,7.0,7.0,9.0,7.5,7.25,1
a3221e58378e92728e32a7ea09b7c336bT,7.0,7.0,9.0,7.5,7.25,1
a320e17bd4c63776171903ad3262d86eSf,7.0,7.0,9.0,7.5,7.25,1
a31e7040b972ed22df8d71b8e2bff3f9bB,7.0,7.0,9.0,7.5,7.25,1
a31ce50dd3417648e6712555ac6c6becIY,7.0,7.0,9.0,7.5,7.25,1
a31bc5e6e7164f1bbd70450d25dd623aml,7.0,7.0,9.0,7.5,7.25,1
19d306885344706a7da7975e1958db41bV,7.0,7.0,9.0,7.5,7.25,1
19d12f4ba1b293893de756de9e80cf82gp,7.0,7.0,9.0,7.5,7.25,1
995c81a7484f53a39dba3477aa88ea67it,7.0,7.0,9.0,7.5,7.25,1
4df4251c7d92a1de19b8966460783434CV,7.0,7.0,9.0,7.5,7.25,1
9958095cc4fcb9c74f491f9ec77ecd94NB,7.0,7.0,9.0,7.5,7.25,1
995695d554c6250bee9ee7408fac7d00vf,7.0,7.0,9.0,7.5,7.25,1
38b6e0997ca988348c1869117d85ef9ahp,7.0,7.0,9.0,7.5,7.25,1
38b6d72d8ba5bceb314908f6bb348343le,7.0,7.0,9.0,7.5,7.25,1
38b58a28446953a83cc3885e8809034cBa,7.0,7.0,9.0,7.5,7.25,1
bb53815b1a622c97f0140dabb9d2013dSv,7.0,7.0,9.0,7.5,7.25,1
bb5213cea3d7c4288be7d5b19fca1f19vU,7.0,7.0,9.0,7.5,7.25,1
5bcbebf1110d784c228700324ed0ea50QH,7.0,7.0,9.0,7.5,7.25,1
83b08eb1a3f24b7b9b5c2c3dd7b80df4KB,7.0,7.0,9.0,7.5,7.25,1
bb626465ada3615aef852f6a366bff0aTG,7.0,7.0,9.0,7.5,7.25,1
38b462f8fedf123deeebb3deb81e8eb6oR,7.0,7.0,9.0,7.5,7.25,1
bb5c7240b1edef534ba24589fbfcd27fAJ,7.0,7.0,9.0,7.5,7.25,1
bb5b3a8142214fc4f797f9fea495e323uI,7.0,7.0,9.0,7.5,7.25,1
bb5893e36256cceb4032e9941d3344eeJY,7.0,7.0,9.0,7.5,7.25,1
bb5685d82d598d03e4ec5b3b3576c816Ls,7.0,7.0,9.0,7.5,7.25,1
bb542b4d04a10b7281cebcffd863ed61lj,7.0,7.0,9.0,7.5,7.25,1
5bc9c289c444bacf64382e19d8362b64Sx,7.0,7.0,9.0,7.5,7.25,1
f6370b41110ce63f74cd2db63cd9d065hA,7.0,7.0,9.0,7.5,7.25,1
f6312acbb254e0df112e79a047cc5755GY,7.0,7.0,9.0,7.5,7.25,1
143d20323895f5a884d6d3059d38f4f1XK,7.0,7.0,9.0,7.5,7.25,1
143aca4c35016b81eb2d68d3d534c9f7SE,7.0,7.0,9.0,7.5,7.25,1
4df515f18e96682c5d827253286553caYH,7.0,7.0,9.0,7.5,7.25,1
99485135ac775f86b8b27f6b260234a2ok,7.0,7.0,9.0,7.5,7.25,1
5bdb0460408997845893fbe62a4d1dafcA,7.0,7.0,9.0,7.5,7.25,1
5bda09ddecdd16fb0eefa692436c460emz,7.0,7.0,9.0,7.5,7.25,1
83ac57bad0a05818e8750448a486d65atk,7.0,7.0,9.0,7.5,7.25,1
83a2a2e9fdd8801f2c93666fd83cea48ii,7.0,7.0,9.0,7.5,7.25,1
38a79a84b9622b16afb5ee2702353ca3zq,7.0,7.0,9.0,7.5,7.25,1
38a7964b939cd68c5ecd229c24a616f3tg,7.0,7.0,9.0,7.5,7.25,1
e0280150cf36a6d6de4925c0eece755fnL,7.0,7.0,9.0,7.5,7.25,1
21fd5194da40c433b91664c86d51d0ebwe,7.0,7.0,9.0,7.5,7.25,1
e023c936a0f0aefbea461351e61a25b3SC,7.0,7.0,9.0,7.5,7.25,1
21f5c0583451f8469106f4141396cf97ll,7.0,7.0,9.0,7.5,7.25,1
83b833364e9a4a026f8181352686e710Fe,7.0,7.0,9.0,7.5,7.25,1
83b6a3081c774f13e0c327199c47130ePg,7.0,7.0,9.0,7.5,7.25,1
5bd34f575366e9a7ee590cfaf25d6683uO,7.0,7.0,9.0,7.5,7.25,1
5bcbef276a1c0f2db7abc652033e71e8SR,7.0,7.0,9.0,7.5,7.25,1
bb7753600b37295e645143d7d299fc1fDi,7.0,7.0,9.0,7.5,7.25,1
bb767d52f9a37bb2f6315ba935700347lP,7.0,7.0,9.0,7.5,7.25,1
e01edd59e994d45bd8b4115715452520XZ,7.0,7.0,9.0,7.5,7.25,1
5bdc2cd51faf6356e161781b15f9fb82FM,7.0,7.0,9.0,7.5,7.25,1
83a26e861795263bb3f213d7046db0adeN,7.0,7.0,9.0,7.5,7.25,1
839e45fc6644ece4db36a4c58d413f87lM,7.0,7.0,9.0,7.5,7.25,1
f63fd5120b06ea33365c119cd5885ca2dx,7.0,7.0,9.0,7.5,7.25,1
009607412b584ebc9f2407438e94b724SK,7.0,7.0,9.0,7.5,7.25,1
143687d1b4b5e995057ba79ff645a401am,7.0,7.0,9.0,7.5,7.25,1
bb75d1d663bd29bbceafcb80be6ebfddMN,7.0,7.0,9.0,7.5,7.25,1
38a77d7b6d69dca9b073fba163c4f32bzn,7.0,7.0,9.0,7.5,7.25,1
bb6b3a2f5b86fd550193f7f8de514dadYU,7.0,7.0,9.0,7.5,7.25,1
bb6a8eb4d470c30c856118f1524a42ebDW,7.0,7.0,9.0,7.5,7.25,1
bb67fade4bf1d7a2ffbfe22088ed6a3buX,7.0,7.0,9.0,7.5,7.25,1
38b7cea97df27fdb6a1d5efd8b9ead24BF,7.0,7.0,9.0,7.5,7.25,1
43f68fd971eb251c9632ff18165ffe18iv,7.0,7.0,9.0,7.5,7.25,1
e75ee71652a0f7b20e4b7f379493a36dyI,7.0,7.0,9.0,7.5,7.25,1
0514952be9fe0f6607e776540300cce5Fy,7.0,7.0,9.0,7.5,7.25,1
05135796cc518fb7cedf2d7a2a9d2375ew,7.0,7.0,9.0,7.5,7.25,1
051345d1dc8dc0670e6c9ce067561618ai,7.0,7.0,9.0,7.5,7.25,1
93d81d1258e8b3afea78ce4fd98b88d0wV,7.0,7.0,9.0,7.5,7.25,1
5189201efdfcec630ac5884101df7cc8UK,7.0,7.0,9.0,7.5,7.25,1
5188d801ad933d9a8800e7747899b217Vz,7.0,7.0,9.0,7.5,7.25,1
93d4e78895c2d2b82ee10303c97dc28eDu,7.0,7.0,9.0,7.5,7.25,1
93d2362f58138aeeeff820f74fd77faddN,7.0,7.0,9.0,7.5,7.25,1
a954e1f7d841b46fd725dde3aa7168bclO,7.0,7.0,9.0,7.5,7.25,1
8396433e6950fc04dfcd86344e8a104eum,7.0,7.0,9.0,7.5,7.25,1
5be49ab63c846c5b7c201527ed48b2a2KQ,7.0,7.0,9.0,7.5,7.25,1
83902fc61f2030e5def1765d6ff924d7Se,7.0,7.0,9.0,7.5,7.25,1
389ff58ce1b4b4b1bb1bedec38580af6DN,7.0,7.0,9.0,7.5,7.25,1
ed6b8ac1bd2706a4237fb47239ce9819Bs,7.0,7.0,9.0,7.5,7.25,1
a300f639c84fe99583af83607259da27Np,7.0,7.0,9.0,7.5,7.25,1
f643698257b894d65e29f2a831de4f34pn,7.0,7.0,9.0,7.5,7.25,1
bb80e9f6f064d25f7e45288606fa69c1GB,7.0,7.0,9.0,7.5,7.25,1
389999b77f557e1b551637727ad447daDo,7.0,7.0,9.0,7.5,7.25,1
38ab5eb98d8ea751ed979df4209630eaoY,7.0,7.0,9.0,7.5,7.25,1
38aac41b9f55b656dc41c5f9158711ddnn,7.0,7.0,9.0,7.5,7.25,1
f63c46fe269684fa9c0c97ac74bd368bmI,7.0,7.0,9.0,7.5,7.25,1
f63c362db9dd1aff34a221fb198f1f71LT,7.0,7.0,9.0,7.5,7.25,1
f63a23056b8dbb9bd943a185060c71f1PB,7.0,7.0,9.0,7.5,7.25,1
839c5ae38d4f9ac80f0051243694d014Fx,7.0,7.0,9.0,7.5,7.25,1
efad2ba12221d926aed016e4c531c337QV,7.0,7.0,9.0,7.5,7.25,1
a9575eb3149c4ff9ebbff065f828d071kj,7.0,7.0,9.0,7.5,7.25,1
43fbf4003602fd42ed3c1e17977b29cbSQ,7.0,7.0,9.0,7.5,7.25,1
bb88c7b1fb17468d4d7a48209a68a310iK,7.0,7.0,9.0,7.5,7.25,1
389610183f2c936aa51a99d88a4dc547zU,7.0,7.0,9.0,7.5,7.25,1
5bf55953080b6dafe7bf4513708cdec3pD,7.0,7.0,9.0,7.5,7.25,1
2200c2ec75d9748f348421e7c0bb358dGv,7.0,7.0,9.0,7.5,7.25,1
e0187a8619f54a4f489666f8b1fbde1cPf,7.0,7.0,9.0,7.5,7.25,1
8388fc35af018cc198a7a98472589759st,7.0,7.0,9.0,7.5,7.25,1
f64ad73c6690d3e2576486d9f31090eaAY,7.0,7.0,9.0,7.5,7.25,1
9955c0f8a80545e3c97f54ed8d2ce44ezf,7.0,7.0,9.0,7.5,7.25,1
99545441401c50a89d818afa5e5cb508Ll,7.0,7.0,9.0,7.5,7.25,1
a30e4e5a7c0911f767a467e8cd144e59lf,7.0,7.0,9.0,7.5,7.25,1
a30d16155bba832f5f9893e919eb81cbjW,7.0,7.0,9.0,7.5,7.25,1
a30bf77da125f0c46e48b23fef82b1e1RI,7.0,7.0,9.0,7.5,7.25,1
4def0bf5c96271475665904ccf819566Ln,7.0,7.0,9.0,7.5,7.25,1
4de9addaa8b499e906a5ede6a974ed6deQ,7.0,7.0,9.0,7.5,7.25,1
e013d513a2265c3ef69acc16cc766ff2Du,7.0,7.0,9.0,7.5,7.25,1
e013ba0769979dabbb9d12b244899536sp,7.0,7.0,9.0,7.5,7.25,1
e011446880f8bc47650759399d377dd8Qy,7.0,7.0,9.0,7.5,7.25,1
e0113c777a4f23ef90060e68a067a1c2lm,7.0,7.0,9.0,7.5,7.25,1
2205aced3ed74bb8bfe9de302d7e2918yj,7.0,7.0,9.0,7.5,7.25,1
bb9b3366ba531949345fcbf6dbbbe4cfSS,7.0,7.0,9.0,7.5,7.25,1
388bf4048f2674a60d092f0db91431d2qh,7.0,7.0,9.0,7.5,7.25,1
bb7b57bd5e81b163f95d45e1988f1660ep,7.0,7.0,9.0,7.5,7.25,1
bb7af41ad9110884ebd1a4ed6bc89935JU,7.0,7.0,9.0,7.5,7.25,1
0db88f652ab071bca440f3e80d47a3cawq,7.0,7.0,9.0,7.5,7.25,1
0db871ad79f2db77bbbb0bf147e02e4bqM,7.0,7.0,9.0,7.5,7.25,1
83852242a8ac87b10afffd971d3731d7uF,7.0,7.0,9.0,7.5,7.25,1
83829db3c29fb2b34bc0e4868b5241e2ck,7.0,7.0,9.0,7.5,7.25,1
bb8d92a07afbedbf4c2d5927a24d5ff8kU,7.0,7.0,9.0,7.5,7.25,1
bb9806d23bdb73e43a26fe73a0321467eS,7.0,7.0,9.0,7.5,7.25,1
bb960e743c2027c0826ab57b3a9e59f8fS,7.0,7.0,9.0,7.5,7.25,1
bb95992a582437fc7b833790cea08e40ul,7.0,7.0,9.0,7.5,7.25,1
bb93f3cdd2be1c03c536f6ffbe921b15jD,7.0,7.0,9.0,7.5,7.25,1
0b955b051d3fa4cd73b4036297b8a263TS,7.0,7.0,9.0,7.5,7.25,1
836c73f2df3c854a077df082d4900ec2JZ,7.0,7.0,9.0,7.5,7.25,1
1429aa9b47b2a74df138cae9cde4300aLQ,7.0,7.0,9.0,7.5,7.25,1
f64c2830a025da60e09f0ec1afdfbd83ua,7.0,7.0,9.0,7.5,7.25,1
bbae2b5deafe938c106eabe240867126Dl,7.0,7.0,9.0,7.5,7.25,1
bbad262b45556a6f6a0a1816b1a33e24GD,7.0,7.0,9.0,7.5,7.25,1
3886d59327440abed89174d1aa71539bxG,7.0,7.0,9.0,7.5,7.25,1
388608adc08ce3505cae7ddf68358807Ae,7.0,7.0,9.0,7.5,7.25,1
07382273a8a03ba97ddec2470d320cadQU,7.0,7.0,9.0,7.5,7.25,1
8379f7def3635f3e3c3748d9ce7dde4fxf,7.0,7.0,9.0,7.5,7.25,1
0b94c51f202ee987eedc5778824cc8e3tF,7.0,7.0,9.0,7.5,7.25,1
0b92466085fac026651c9e842fcc9ae4GD,7.0,7.0,9.0,7.5,7.25,1
3878466bb4b84430cb1193c0056367c6hu,7.0,7.0,9.0,7.5,7.25,1
38725fa01ebc998493fccb0096686c48QR,7.0,7.0,9.0,7.5,7.25,1
bbb857c1177940db9985e1051b4f7047eq,7.0,7.0,9.0,7.5,7.25,1
3882f4eb594b5f8a86ba18ed908d25dfYz,7.0,7.0,9.0,7.5,7.25,1
bb9be1430c1a601eb2eca608c362c16dWt,7.0,7.0,9.0,7.5,7.25,1
5c0215e34e30151e71377a54c9deafa1Ez,7.0,7.0,9.0,7.5,7.25,1
8360d91a4b0b80706d02455c91ba25eezO,7.0,7.0,9.0,7.5,7.25,1
835b24cb3cf1a1445945072160bd5235KP,7.0,7.0,9.0,7.5,7.25,1
835995d945d03c45adeb63e0c352ceb4Cf,7.0,7.0,9.0,7.5,7.25,1
8358ade5f38f5ca4436781d62938f900QN,7.0,7.0,9.0,7.5,7.25,1
835838eace047c97b8818a65feb48658er,7.0,7.0,9.0,7.5,7.25,1
835800fa02310a3bc777e3fad1270375rM,7.0,7.0,9.0,7.5,7.25,1
387f3f9f82ea2fd559f5d93a1dfd5fb5mj,7.0,7.0,9.0,7.5,7.25,1
e004060571ded87e1d8bb30d9d377bc3oc,7.0,7.0,9.0,7.5,7.25,1
e000afb3defc2d9959772b6d9882e77dzh,7.0,7.0,9.0,7.5,7.25,1
93e4a52d727f733a5482f6023e5f1faerG,7.0,7.0,9.0,7.5,7.25,1
51859b97a49cb67646a3d62b453a64a9HJ,7.0,7.0,9.0,7.5,7.25,1
51830d0503b8a060ec1e886d0a63fd92gW,7.0,7.0,9.0,7.5,7.25,1
5181219de63a8e8d19b112a54e027abcxO,7.0,7.0,9.0,7.5,7.25,1
93da770b4dc8784aa53fa31ea72d2ba7KF,7.0,7.0,9.0,7.5,7.25,1
440d7a251d4fe865bd0cc2d440cea266NW,7.0,7.0,9.0,7.5,7.25,1
440aacdfd58f4dc7865829f63d1caaa8xV,7.0,7.0,9.0,7.5,7.25,1
5c063974a13752252541f512ee765006Hu,7.0,7.0,9.0,7.5,7.25,1
f6564a1c066922ff2647ce0dd247453dlH,7.0,7.0,9.0,7.5,7.25,1
f65641673a24377a0570ff7b6bf4f5cbWA,7.0,7.0,9.0,7.5,7.25,1
2215f1974010d34e0b4498ddb126c0dfht,7.0,7.0,9.0,7.5,7.25,1
bbc7f7aecd3461d180a6b08ade11f775TY,7.0,7.0,9.0,7.5,7.25,1
3879dc44406205a7588050a9456bbcd6oQ,7.0,7.0,9.0,7.5,7.25,1
4de7902a8e0ae9a818416b7c105a3385NB,7.0,7.0,9.0,7.5,7.25,1
996309dcacc1baf0908be0a6049974dcfP,7.0,7.0,9.0,7.5,7.25,1
5c0cfd88c95477289a1c646c9bea8ed9TN,7.0,7.0,9.0,7.5,7.25,1
834a502811d459a11f7db9834447d5f7Az,7.0,7.0,9.0,7.5,7.25,1
8349384a1fcf88e040552476b715f9a3bs,7.0,7.0,9.0,7.5,7.25,1
834397ffdeb9328eb77a03657c837518kA,7.0,7.0,9.0,7.5,7.25,1
8341af1d4d92a3dd5dba433327ded26dmU,7.0,7.0,9.0,7.5,7.25,1
83416c0190397cf88adeb2673ada961eOi,7.0,7.0,9.0,7.5,7.25,1
e00089d2b521c3cceb766a273a27c3e1he,7.0,7.0,9.0,7.5,7.25,1
22112d5bb7ace7c1c61df67cea0e5e1fld,7.0,7.0,9.0,7.5,7.25,1
220f6583209666846e23277104a0c01dzn,7.0,7.0,9.0,7.5,7.25,1
5c0737beaddfd6479d576a8ab3b0ba89VT,7.0,7.0,9.0,7.5,7.25,1
44065377ab460d2400202636f11f1cfbdj,7.0,7.0,9.0,7.5,7.25,1
4405faa1d0b7d830e5379b796ad767d6Ab,7.0,7.0,9.0,7.5,7.25,1
e7633247d3ef2f29b1fd2e8b78e0b576ec,7.0,7.0,9.0,7.5,7.25,1
93e5ed52f43dc5df85f68949bab7a99evU,7.0,7.0,9.0,7.5,7.25,1
83385406ff134596e6114dc5c2a0a7aaJQ,7.0,7.0,9.0,7.5,7.25,1
5c156dbf0313d69e78790e715224104fDd,7.0,7.0,9.0,7.5,7.25,1
bbb5157273c4269abe3400e22073aaa8np,7.0,7.0,9.0,7.5,7.25,1
bbb31f7ee285a5447b15944b45fc476djZ,7.0,7.0,9.0,7.5,7.25,1
bbb2e5e55eb0737e3fc3ea8cb8e20e3aTC,7.0,7.0,9.0,7.5,7.25,1
f6517841f994857dc6e58fd223eae675bU,7.0,7.0,9.0,7.5,7.25,1
142c488d9b4670e99f7494e2fcf0c7e1gZ,7.0,7.0,9.0,7.5,7.25,1
e99aeab3504d15ff4b8fe5a008f80353mj,7.0,7.0,9.0,7.5,7.25,1
e9994e4de125030fbe1b58128f66c05eHP,7.0,7.0,9.0,7.5,7.25,1
e99606e46ad5b9eb12ca6013c1b9faf1KS,7.0,7.0,9.0,7.5,7.25,1
e994f949320bbb1008fc529fd6cd62ecTA,7.0,7.0,9.0,7.5,7.25,1
19d7b1e923b6eb398c9bc4c8a8d0eb2cCi,7.0,7.0,9.0,7.5,7.25,1
47e60f5b4d3eb6f4876c9302e3440b19XU,7.0,7.0,9.0,7.5,7.25,1
0562e465f16bf57266ba053676b899f6px,7.0,7.0,9.0,7.5,7.25,1
a2f73feb525f538eca8f09ce98c448cePI,7.0,7.0,9.0,7.5,7.25,1
386a288cfde41aaa04b81e8a8c26241cEI,7.0,7.0,9.0,7.5,7.25,1
bbd1da8de08ab7ebf285aea84473ed79mF,7.0,7.0,9.0,7.5,7.25,1
38725c227d5ce238c0159ab6b399ed06Jw,7.0,7.0,9.0,7.5,7.25,1
3872326ae0b4d3e4bb451dcb42e88b95uw,7.0,7.0,9.0,7.5,7.25,1
833cdcb5f756b663f08225d1e3597260ga,7.0,7.0,9.0,7.5,7.25,1
833c2dabc4fb9cd162a076ec9187f150tr,7.0,7.0,9.0,7.5,7.25,1
833a8b19f29c76d137ca214244ece576ci,7.0,7.0,9.0,7.5,7.25,1
3871c03ef3c135ebb0c9d7afe5cbb1f1Kl,7.0,7.0,9.0,7.5,7.25,1
386c5f55b1db527fbc9b5ca00eb89914gd,7.0,7.0,9.0,7.5,7.25,1
386b77d04b47f7f2c4a8108449abf21aFn,7.0,7.0,9.0,7.5,7.25,1
220df44b5d8376335fac4615f64d14b5hw,7.0,7.0,9.0,7.5,7.25,1
dffd0ef2cee5a37ef6e86babd366c2e5iq,7.0,7.0,9.0,7.5,7.25,1
dffc731a182fe8d9017943a12653e66cnn,7.0,7.0,9.0,7.5,7.25,1
01e57a24f976a86a9e9d195c5cd71079hL,7.0,7.0,9.0,7.5,7.25,1
01e4f6d213f61caa98ebb35ab9e0c540Bt,7.0,7.0,9.0,7.5,7.25,1
2216cc9a27437bf597cfb36cedc1740cLq,7.0,7.0,9.0,7.5,7.25,1
f6585492a8bf76a55206181a950280e7md,7.0,7.0,9.0,7.5,7.25,1
bbe11f9565eb32c6d299e262d7cb225dBc,7.0,7.0,9.0,7.5,7.25,1
bbded5a6b9cb7abd358054fd12a09c35YA,7.0,7.0,9.0,7.5,7.25,1
386691ecb8116cb391034c2c73d337deuF,7.0,7.0,9.0,7.5,7.25,1
386358199caa3b6a9c58ddbde0cdb548pe,7.0,7.0,9.0,7.5,7.25,1
38617968c884388130004482df13a1f5EQ,7.0,7.0,9.0,7.5,7.25,1
bbdc6f2441bc70806864423f810df18aHg,7.0,7.0,9.0,7.5,7.25,1
bbdbc63cf7edc06e7447fb1882e65d7fUy,7.0,7.0,9.0,7.5,7.25,1
5c14c6f81bc85aef459102894f22a294gF,7.0,7.0,9.0,7.5,7.25,1
5c13079c3ba8af9336de73aa3f1dac69eZ,7.0,7.0,9.0,7.5,7.25,1
8338279d9a678a58e9d8bd04b9e8d005hw,7.0,7.0,9.0,7.5,7.25,1
8334e7e1b2b39d2fcc15ec111887c44bFq,7.0,7.0,9.0,7.5,7.25,1
bbd5b5d6334495d4baa6aed39e290323su,7.0,7.0,9.0,7.5,7.25,1
bbd484f5e24eb0b276f56942c2a1780dmz,7.0,7.0,9.0,7.5,7.25,1
bbd29d8fb73b0677646fd6b0e5f27e8bcc,7.0,7.0,9.0,7.5,7.25,1
5c18a10a4ae3f05456c1b913dbe9c840rG,7.0,7.0,9.0,7.5,7.25,1
832db2d6bd14fc9169aa90c6ea9261a8vV,7.0,7.0,9.0,7.5,7.25,1
5c22b08e8ac62792f9eb8b556009796bgE,7.0,7.0,9.0,7.5,7.25,1
5c21a042cf0dd2bd33002e87fdf78177Zh,7.0,7.0,9.0,7.5,7.25,1
5c20701308bc2f0efb37b2091aaee0e7Cd,7.0,7.0,9.0,7.5,7.25,1
5c1e5f0fe011a0ad3e26161762a59c40Wn,7.0,7.0,9.0,7.5,7.25,1
832600b3f321ef8b099a1641356af151pt,7.0,7.0,9.0,7.5,7.25,1
bbebe41331dae2cbfc68615e0998905ffT,7.0,7.0,9.0,7.5,7.25,1
385d4bf98cb536ad715a97806e64ad36JK,7.0,7.0,9.0,7.5,7.25,1
5c1b754a981a3bf37e6b6802232c2b45NW,7.0,7.0,9.0,7.5,7.25,1
5c199be0cdb662088976751b1df5f4b7pl,7.0,7.0,9.0,7.5,7.25,1
1424a6f65203f4f81e7e01b7fdc4a80cHX,7.0,7.0,9.0,7.5,7.25,1
14207c07b1f57b040463fb40625df1b2ky,7.0,7.0,9.0,7.5,7.25,1
f65afcf5edcef8f98a0990ad91f51a95wF,7.0,7.0,9.0,7.5,7.25,1
385c1ac0af837237d5a97727dc367fa4OI,7.0,7.0,9.0,7.5,7.25,1
8325a9b30d7c62c860a1558ff3353436CE,7.0,7.0,9.0,7.5,7.25,1
