city,city_hot_count,city_hot_norm,is_high_activity,city_avg_exp_threshold,city_avg_edu_threshold,city_comprehensive_threshold,avg_monthly_salary_mid,avg_yearly_salary_mid,salary_median,company_count,job_type_count,industry_type_count,avg_experience_rank,avg_education_rank,recruitment_activity_index,activity_grade
Z463,292,0.01132792799782752,0,6.489726027397261,6.093036529680366,6.291381278538813,4715.41095890411,56694.520547945205,4500.0,292,264,65,6.489726027397261,7.311643835616438,0.1132792799782752,低活跃度
M101,292,0.01132792799782752,0,6.476027397260274,6.127283105022832,6.301655251141552,5597.478595890411,67313.57876712328,4500.0,291,254,59,6.476027397260274,7.352739726027397,0.1132792799782752,低活跃度
V754,292,0.01132792799782752,0,6.476027397260274,6.144406392694064,6.310216894977168,5609.494863013699,67363.59589041096,4750.0,283,245,66,6.476027397260274,7.373287671232877,0.1132792799782752,低活跃度
B736,292,0.01132792799782752,0,6.445205479452055,6.0644977168949765,6.254851598173516,5664.3835616438355,68297.94520547945,5000.0,285,265,69,6.445205479452055,7.277397260273973,0.1132792799782752,低活跃度
H913,292,0.01132792799782752,0,6.455479452054795,6.138698630136986,6.297089041095891,5927.2131849315065,71304.6404109589,5500.0,292,266,66,6.455479452054795,7.366438356164384,0.1132792799782752,低活跃度
A685,292,0.01132792799782752,0,6.3561643835616435,5.8590182648401825,6.107591324200913,5847.303082191781,70285.78767123287,5000.0,292,257,63,6.3561643835616435,7.030821917808219,0.1132792799782752,低活跃度
U561,292,0.01132792799782752,0,6.493150684931507,5.953196347031963,6.223173515981736,5698.416095890411,68423.80136986301,5000.0,290,256,67,6.493150684931507,7.1438356164383565,0.1132792799782752,低活跃度
B608,292,0.01132792799782752,0,6.61986301369863,6.08162100456621,6.3507420091324205,6530.012842465753,78706.04452054795,5500.0,292,259,67,6.61986301369863,7.2979452054794525,0.1132792799782752,低活跃度
G328,292,0.01132792799782752,0,6.4520547945205475,6.053082191780822,6.252568493150685,5310.423801369863,63797.00342465754,4500.0,292,265,68,6.4520547945205475,7.263698630136986,0.1132792799782752,低活跃度
X798,292,0.01132792799782752,0,6.541095890410959,6.258561643835616,6.399828767123288,6414.534246575343,77923.04109589041,5500.0,291,244,74,6.541095890410959,7.510273972602739,0.1132792799782752,低活跃度
J470,292,0.01132792799782752,0,6.428082191780822,6.36986301369863,6.398972602739726,6033.471746575343,72511.25,5500.0,275,252,68,6.428082191780822,7.6438356164383565,0.1132792799782752,低活跃度
C675,291,0.011289133723862359,0,6.487972508591065,5.985108820160367,6.236540664375716,5662.920103092783,68324.45704467355,4500.0,291,266,69,6.487972508591065,7.18213058419244,0.11289133723862359,低活跃度
S413,291,0.011289133723862359,0,6.4673539518900345,6.463344788087056,6.465349369988545,5593.178694158076,67162.81786941581,5000.0,281,250,71,6.4673539518900345,7.756013745704467,0.11289133723862359,低活跃度
R083,291,0.011289133723862359,0,6.405498281786942,6.308705612829324,6.357101947308133,5484.471649484536,66220.8762886598,4500.0,291,245,62,6.405498281786942,7.570446735395189,0.11289133723862359,低活跃度
Q531,291,0.011289133723862359,0,6.470790378006873,6.2399770904925544,6.355383734249714,6402.023195876289,77405.03436426117,5500.0,290,269,66,6.470790378006873,7.487972508591065,0.11289133723862359,低活跃度
Y784,291,0.011289133723862359,0,6.453608247422681,6.156930126002291,6.3052691867124855,5347.68470790378,64326.85567010309,4500.0,291,249,60,6.453608247422681,7.3883161512027495,0.11289133723862359,低活跃度
C326,291,0.011289133723862359,0,6.584192439862543,6.142611683848798,6.36340206185567,5963.492268041237,71872.90378006872,5500.0,291,267,64,6.584192439862543,7.371134020618556,0.11289133723862359,低活跃度
L623,291,0.011289133723862359,0,6.357388316151202,6.04524627720504,6.201317296678122,5680.545532646048,68254.17525773196,4893.75,291,252,64,6.357388316151202,7.254295532646048,0.11289133723862359,低活跃度
W665,291,0.011289133723862359,0,6.505154639175258,6.268613974799542,6.386884306987399,6390.945017182131,77040.13745704468,6000.0,288,238,56,6.505154639175258,7.52233676975945,0.11289133723862359,低活跃度
R230,291,0.011289133723862359,0,6.587628865979381,6.116838487972508,6.352233676975945,5915.120274914089,71209.96563573883,5500.0,290,271,68,6.587628865979381,7.34020618556701,0.11289133723862359,低活跃度
O323,291,0.011289133723862359,0,6.470790378006873,6.171248568155784,6.321019473081329,5490.996563573884,66115.3264604811,5000.0,289,257,67,6.470790378006873,7.405498281786942,0.11289133723862359,低活跃度
D460,290,0.011250339449897196,0,6.651724137931034,6.272988505747127,6.4623563218390805,6988.275862068966,84428.27586206897,5500.0,289,238,55,6.651724137931034,7.527586206896552,0.11250339449897195,低活跃度
D832,290,0.011250339449897196,0,6.482758620689655,6.152298850574713,6.317528735632184,5606.175,67451.68620689656,5000.0,290,270,75,6.482758620689655,7.382758620689655,0.11250339449897195,低活跃度
W405,290,0.011250339449897196,0,6.482758620689655,5.824712643678161,6.153735632183908,6123.604310344827,74240.14827586207,5500.0,290,254,63,6.482758620689655,6.989655172413793,0.11250339449897195,低活跃度
A295,290,0.011250339449897196,0,6.427586206896552,6.255747126436781,6.341666666666667,5473.3448275862065,66237.03448275862,4500.0,289,256,68,6.427586206896552,7.506896551724138,0.11250339449897195,低活跃度
Z347,290,0.011250339449897196,0,6.596551724137931,6.347701149425287,6.472126436781609,6545.323275862069,79012.8448275862,5500.0,290,246,64,6.596551724137931,7.617241379310345,0.11250339449897195,低活跃度
E174,290,0.011250339449897196,0,6.410344827586207,5.974137931034483,6.192241379310345,6148.275862068966,73991.37931034483,5500.0,277,250,69,6.410344827586207,7.1689655172413795,0.11250339449897195,低活跃度
A497,290,0.011250339449897196,0,6.396551724137931,6.063218390804598,6.2298850574712645,5471.448275862069,66153.93103448275,4500.0,290,248,64,6.396551724137931,7.275862068965517,0.11250339449897195,低活跃度
B733,289,0.011211545175932033,0,6.709342560553633,6.482122260668973,6.595732410611304,6924.995674740484,83956.34948096886,6000.0,289,271,70,6.709342560553633,7.778546712802768,0.11211545175932033,低活跃度
R646,289,0.011211545175932033,0,6.356401384083045,5.951557093425605,6.153979238754325,5348.724048442907,64298.87543252595,4500.0,282,252,66,6.356401384083045,7.141868512110727,0.11211545175932033,低活跃度
U555,289,0.011211545175932033,0,6.460207612456747,6.075547866205305,6.267877739331027,5570.856401384083,67142.66435986159,5000.0,287,237,64,6.460207612456747,7.290657439446367,0.11211545175932033,低活跃度
B369,289,0.011211545175932033,0,6.366782006920415,5.977508650519031,6.172145328719723,6258.179065743944,75259.04844290657,5500.0,284,244,65,6.366782006920415,7.173010380622838,0.11211545175932033,低活跃度
P512,288,0.01117275090196687,0,6.833333333333333,6.255787037037037,6.544560185185185,6834.752604166667,82261.82291666667,6000.0,288,251,59,6.833333333333333,7.506944444444445,0.1117275090196687,低活跃度
U827,288,0.01117275090196687,0,6.576388888888889,6.3686342592592595,6.4725115740740735,6907.222222222223,83699.16666666667,5500.0,258,262,71,6.576388888888889,7.642361111111111,0.1117275090196687,低活跃度
S335,287,0.011133956628001707,0,6.348432055749129,6.210801393728223,6.279616724738676,6361.91637630662,76907.45644599303,4500.0,276,252,63,6.348432055749129,7.452961672473868,0.11133956628001707,低活跃度
B937,287,0.011133956628001707,0,6.578397212543554,6.167247386759582,6.372822299651568,6099.7168989547035,73497.99651567945,5000.0,287,235,66,6.578397212543554,7.400696864111498,0.11133956628001707,低活跃度
Y788,287,0.011133956628001707,0,6.442508710801394,6.184668989547038,6.313588850174216,5817.765679442508,70090.19163763066,5500.0,287,231,66,6.442508710801394,7.421602787456446,0.11133956628001707,低活跃度
M585,287,0.011133956628001707,0,6.480836236933798,6.065621370499419,6.273228803716609,6586.289198606271,79545.92334494773,5500.0,272,253,70,6.480836236933798,7.2787456445993035,0.11133956628001707,低活跃度
A149,287,0.011133956628001707,0,6.379790940766551,6.001742160278746,6.190766550522648,6254.320557491289,75067.52613240418,5000.0,280,258,60,6.379790940766551,7.2020905923344944,0.11133956628001707,低活跃度
D899,287,0.011133956628001707,0,6.501742160278746,6.085946573751452,6.293844367015098,5873.562717770034,70627.35191637631,5500.0,284,261,71,6.501742160278746,7.303135888501743,0.11133956628001707,低活跃度
O145,287,0.011133956628001707,0,6.445993031358885,6.135307781649245,6.290650406504065,5505.4006968641115,66193.72822299652,5000.0,285,237,67,6.445993031358885,7.362369337979094,0.11133956628001707,低活跃度
S759,286,0.011095162354036544,0,7.111888111888112,6.879370629370629,6.995629370629371,12850.083041958042,156617.08041958042,10750.0,201,265,61,7.111888111888112,8.255244755244755,0.11095162354036543,低活跃度
C023,286,0.011095162354036544,0,6.562937062937063,6.590909090909091,6.576923076923077,5780.979020979021,69459.16083916085,5000.0,284,248,65,6.562937062937063,7.909090909090909,0.11095162354036543,低活跃度
R387,286,0.011095162354036544,0,6.548951048951049,6.217948717948718,6.383449883449884,6198.330419580419,74544.3006993007,5000.0,268,247,65,6.548951048951049,7.461538461538462,0.11095162354036543,低活跃度
K641,286,0.011095162354036544,0,6.629370629370629,6.101398601398602,6.365384615384615,6201.45979020979,74653.53146853147,5500.0,285,235,58,6.629370629370629,7.321678321678322,0.11095162354036543,低活跃度
Z251,285,0.011056368080071382,0,6.564912280701755,6.233918128654971,6.399415204678363,6485.1973684210525,77980.26315789473,5500.0,279,237,61,6.564912280701755,7.480701754385965,0.11056368080071383,低活跃度
U183,284,0.01101757380610622,0,6.380281690140845,5.982981220657277,6.181631455399061,5492.856514084507,66127.30633802817,4500.0,284,262,62,6.380281690140845,7.179577464788732,0.11017573806106219,低活跃度
X246,283,0.010978779532141056,0,6.572438162544169,6.007067137809187,6.289752650176679,7528.255300353357,90402.66784452296,6500.0,263,246,54,6.572438162544169,7.208480565371024,0.10978779532141056,低活跃度
Q027,283,0.010978779532141056,0,6.544169611307421,6.148409893992933,6.3462897526501765,5491.674028268551,66479.59363957598,4500.0,257,245,64,6.544169611307421,7.3780918727915195,0.10978779532141056,低活跃度
L961,283,0.010978779532141056,0,6.222614840989399,5.845111896348646,6.033863368669022,5195.706713780919,62348.48056537103,4000.0,282,258,64,6.222614840989399,7.014134275618375,0.10978779532141056,低活跃度
O309,283,0.010978779532141056,0,6.448763250883392,6.230859835100118,6.339811542991756,5270.300353356891,64100.494699646646,4500.0,282,246,60,6.448763250883392,7.477031802120141,0.10978779532141056,低活跃度
P711,282,0.010939985258175893,0,6.50709219858156,6.190898345153664,6.348995271867612,6920.265957446809,83477.58865248227,6000.0,280,237,63,6.50709219858156,7.429078014184397,0.10939985258175894,低活跃度
F106,282,0.010939985258175893,0,6.340425531914893,5.9781323877068555,6.159278959810875,6536.139184397163,78559.55673758865,5500.0,261,237,62,6.340425531914893,7.173758865248227,0.10939985258175894,低活跃度
C180,281,0.01090119098421073,0,6.476868327402135,5.99644128113879,6.236654804270462,5637.5,67995.19572953737,5000.0,279,256,58,6.476868327402135,7.195729537366548,0.1090119098421073,低活跃度
N629,280,0.010862396710245567,0,6.4071428571428575,6.074404761904762,6.24077380952381,5588.629464285715,67099.26785714286,4500.0,275,247,69,6.4071428571428575,7.289285714285715,0.10862396710245567,低活跃度
S650,280,0.010862396710245567,0,6.439285714285714,6.089285714285714,6.264285714285714,6294.013392857143,75578.16071428571,5000.0,279,244,67,6.439285714285714,7.307142857142857,0.10862396710245567,低活跃度
M738,279,0.010823602436280406,0,6.32258064516129,5.934886499402628,6.12873357228196,5909.9148745519715,70967.36559139784,4500.0,260,237,62,6.32258064516129,7.121863799283154,0.10823602436280405,低活跃度
R246,278,0.010784808162315243,0,6.654676258992806,6.127098321342926,6.390887290167866,7377.769784172662,89038.63309352518,6500.0,261,237,58,6.654676258992806,7.35251798561151,0.10784808162315243,低活跃度
W147,278,0.010784808162315243,0,6.39568345323741,6.142086330935252,6.268884892086331,5945.188848920863,71595.86330935251,5500.0,219,250,59,6.39568345323741,7.370503597122302,0.10784808162315243,低活跃度
P559,277,0.01074601388835008,0,6.628158844765343,6.197352587244284,6.412755716004813,7823.997292418772,94203.85198555957,7000.0,248,236,52,6.628158844765343,7.436823104693141,0.1074601388835008,低活跃度
A195,275,0.010668425340419754,0,6.658181818181818,6.384848484848485,6.5215151515151515,6670.654545454546,80149.67272727273,5500.0,194,255,55,6.658181818181818,7.661818181818182,0.10668425340419754,低活跃度
V996,274,0.01062963106645459,0,6.510948905109489,6.155717761557178,6.333333333333333,5880.944343065694,70896.14963503649,5500.0,184,229,57,6.510948905109489,7.386861313868613,0.10629631066454591,低活跃度
C324,273,0.01059083679248943,0,6.714285714285714,6.34004884004884,6.527167277167277,7418.177655677656,89516.30036630036,6000.0,213,235,62,6.714285714285714,7.608058608058608,0.10590836792489429,低活跃度
A181,271,0.010513248244559103,0,6.874538745387454,6.325338253382534,6.599938499384994,8990.101476014761,108097.0848708487,8000.0,263,227,57,6.874538745387454,7.590405904059041,0.10513248244559104,低活跃度
S297,270,0.01047445397059394,0,6.762962962962963,6.345679012345679,6.554320987654322,6020.125,72445.20370370371,5250.0,173,231,58,6.762962962962963,7.614814814814815,0.1047445397059394,低活跃度
S303,270,0.01047445397059394,0,6.711111111111111,6.598765432098766,6.654938271604938,6081.981481481482,73683.77777777778,5250.0,218,226,61,6.711111111111111,7.9185185185185185,0.1047445397059394,低活跃度
O354,270,0.01047445397059394,0,6.54074074074074,6.246913580246914,6.393827160493827,5466.106481481482,65702.53703703704,4500.0,177,243,48,6.54074074074074,7.496296296296296,0.1047445397059394,低活跃度
F446,263,0.0102028940528378,0,6.4562737642585555,6.032953105196452,6.244613434727503,5872.400190114068,70533.44106463878,4500.0,174,242,53,6.4562737642585555,7.239543726235741,0.102028940528378,低活跃度
H800,255,0.0098925398611165,0,6.752941176470588,6.496732026143791,6.624836601307189,7106.691176470588,85629.3137254902,6000.0,173,209,48,6.752941176470588,7.796078431372549,0.098925398611165,低活跃度
X058,235,0.009116654381813244,0,6.761702127659574,6.287234042553192,6.524468085106383,9385.345744680852,112773.08510638298,8000.0,126,201,38,6.761702127659574,7.54468085106383,0.09116654381813244,低活跃度
V403,225,0.008728711642161617,0,6.306666666666667,6.392592592592592,6.34962962962963,5802.377777777778,70392.97777777778,4500.0,116,203,46,6.306666666666667,7.671111111111111,0.08728711642161617,低活跃度
D210,224,0.008689917368196454,0,6.776785714285714,6.428571428571429,6.602678571428571,6063.883928571428,72985.35714285714,5500.0,115,204,42,6.776785714285714,7.714285714285714,0.08689917368196454,低活跃度
A570,216,0.008379563176475152,0,6.37962962962963,6.037808641975309,6.208719135802469,6545.625,78616.94444444444,5500.0,128,176,54,6.37962962962963,7.24537037037037,0.08379563176475152,低活跃度
P202,199,0.007720060519067385,0,6.683417085427136,6.436348408710217,6.559882747068677,6251.256281407035,76035.17587939698,5500.0,77,178,33,6.683417085427136,7.723618090452261,0.07720060519067386,低活跃度
C168,162,0.006284672382356364,0,6.679012345679013,6.388888888888889,6.533950617283951,5673.263888888889,68282.87037037036,5000.0,97,146,50,6.679012345679013,7.666666666666667,0.06284672382356364,低活跃度
I254,141,0.005469992629087947,0,6.907801418439717,6.430260047281323,6.66903073286052,9275.124113475178,111400.78014184398,8000.0,99,128,46,6.907801418439717,7.716312056737588,0.05469992629087947,低活跃度
Z181,138,0.005353609807192458,0,6.695652173913044,6.256038647342995,6.475845410628019,6201.630434782609,74709.42028985507,5250.0,74,136,40,6.695652173913044,7.507246376811594,0.05353609807192458,低活跃度
J879,136,0.005276021259262133,0,6.529411764705882,5.992647058823529,6.261029411764706,7141.681985294118,85700.18382352941,5500.0,77,114,35,6.529411764705882,7.1911764705882355,0.05276021259262133,低活跃度
D005,124,0.00481048997168018,0,6.82258064516129,6.525537634408602,6.674059139784947,5828.024193548387,70198.3870967742,5250.0,77,112,35,6.82258064516129,7.830645161290323,0.048104899716801805,低活跃度
V411,119,0.004616518601854367,0,6.764705882352941,6.1834733893557425,6.474089635854342,7626.911764705882,91522.94117647059,6500.0,84,108,36,6.764705882352941,7.420168067226891,0.046165186018543664,低活跃度
D016,119,0.004616518601854367,0,6.571428571428571,6.120448179271709,6.34593837535014,7298.539915966387,87889.20168067227,6000.0,68,105,39,6.571428571428571,7.34453781512605,0.046165186018543664,低活跃度
J844,71,0.002754393451526555,0,6.873239436619718,6.302816901408451,6.588028169014085,6239.43661971831,74873.23943661971,6000.0,53,66,30,6.873239436619718,7.563380281690141,0.027543934515265548,低活跃度
D178,67,0.0025992163556659035,0,6.462686567164179,6.181592039800996,6.322139303482587,7553.675373134329,90838.13432835821,6500.0,44,64,21,6.462686567164179,7.417910447761194,0.025992163556659037,低活跃度
J450,64,0.0024828335337704153,0,7.1875,7.747395833333334,7.467447916666667,18569.47265625,229575.859375,14250.0,45,64,27,7.1875,9.296875,0.024828335337704153,低活跃度
U585,61,0.0023664507118749275,0,5.934426229508197,5.040983606557377,5.487704918032787,9192.909836065573,116216.55737704918,7500.0,48,50,7,5.934426229508197,6.049180327868853,0.023664507118749276,低活跃度
H637,50,0.001939713698258137,0,6.64,6.116666666666666,6.378333333333334,8676.125,104273.5,5500.0,33,46,24,6.64,7.34,0.019397136982581373,低活跃度
M732,37,0.0014353881367110215,0,6.621621621621622,5.945945945945946,6.283783783783784,7972.972972972973,96081.08108108108,6500.0,31,37,21,6.621621621621622,7.135135135135135,0.014353881367110216,低活跃度
B249,28,0.0010862396710245568,0,6.714285714285714,5.982142857142857,6.348214285714286,7428.571428571428,89857.14285714286,6250.0,18,27,16,6.714285714285714,7.178571428571429,0.010862396710245567,低活跃度
G762,20,0.0007758854793032549,0,6.95,6.541666666666667,6.745833333333333,8442.625,101311.5,6750.0,14,20,11,6.95,7.85,0.007758854793032548,低活跃度
Z530,19,0.0007370912053380921,0,6.052631578947368,6.140350877192983,6.0964912280701755,6124.934210526316,73893.94736842105,5500.0,11,19,10,6.052631578947368,7.368421052631579,0.007370912053380921,低活跃度
C155,12,0.0004655312875819529,0,6.0,5.763888888888889,5.881944444444444,13333.333333333334,160708.33333333334,11250.0,11,12,9,6.0,6.916666666666667,0.004655312875819529,低活跃度
